States,Regions,latitude,longitude,Date,consumption
Goa,WR,15.491997,73.81800065,,11.3
DNH,WR,20.26657819,73.0166178,,18.9
Andhra Pradesh,SR,14.7504291,78.57002559,,155.2
Telangana,SR,18.1124,79.0193,,161.3
Karnataka,SR,12.57038129,76.91999711,,175.2
Kerala,SR,8.900372741,76.56999263,,68.5
Tamil Nadu,SR,12.92038576,79.15004187,,301.4
Pondy,SR,11.93499371,79.83000037,,7.6
Bihar,ER,25.78541445,87.4799727,,93.5
Jharkhand,ER,23.80039349,86.41998572,,22.1
Odisha,ER,19.82042971,85.90001746,,82.6
West Bengal,ER,22.58039044,88.32994665,,152.9
Assam,NER,26.7499809,94.21666744,,31.3
Manipur,NER,24.79997072,93.95001705,,2.3
Meghalaya,NER,25.57049217,91.8800142,,5.6
Tripura,NER,23.83540428,91.27999914,,5.8
Punjab,NR,31.51997398,75.98000281,,253.8
Haryana,NR,28.45000633,77.01999101,,196.4
Rajasthan,NR,26.44999921,74.63998124,,197.2
Delhi,NR,28.6699929,77.23000403,,115.6
UP,NR,27.59998069,78.05000565,,412.5
Uttarakhand,NR,30.32040895,78.05000565,,41.7
HP,NR,31.10002545,77.16659704,,29.8
J&K,NR,33.45,76.24,,42.3
Chandigarh,NR,30.71999697,76.78000565,,5.6
Chhattisgarh,WR,22.09042035,82.15998734,,83.5
Gujarat,WR,22.2587,71.1924,,282
MP,WR,21.30039105,76.13001949,,183.7
Maharashtra,WR,19.25023195,73.16017493,,368.4
DNH,WR,20.26657819,73.0166178,,18.4
Andhra Pradesh,SR,14.7504291,78.57002559,,161.8
Telangana,SR,18.1124,79.0193,,156.5
Karnataka,SR,12.57038129,76.91999711,,167.1
Kerala,SR,8.900372741,76.56999263,,70.3
Tamil Nadu,SR,12.92038576,79.15004187,,313.9
Pondy,SR,11.93499371,79.83000037,,7.7
Bihar,ER,25.78541445,87.4799727,,98.9
Jharkhand,ER,23.80039349,86.41998572,,22.3
Odisha,ER,19.82042971,85.90001746,,85.9
West Bengal,ER,22.58039044,88.32994665,,167.7
Sikkim,ER,27.3333303,88.6166475,,0.8
Assam,NER,26.7499809,94.21666744,,33.1
Meghalaya,NER,25.57049217,91.8800142,,5.5
Tripura,NER,23.83540428,91.27999914,,4.2
Punjab,NR,31.51997398,75.98000281,,236.4
Haryana,NR,28.45000633,77.01999101,,193.9
Rajasthan,NR,26.44999921,74.63998124,,209.8
Delhi,NR,28.6699929,77.23000403,,117.9
UP,NR,27.59998069,78.05000565,,426
Uttarakhand,NR,30.32040895,78.05000565,,40.3
HP,NR,31.10002545,77.16659704,,27.9
J&K,NR,33.45,76.24,,36.7
Chandigarh,NR,30.71999697,76.78000565,,5
Chhattisgarh,WR,22.09042035,82.15998734,,82.2
Gujarat,WR,22.2587,71.1924,,269.1
MP,WR,21.30039105,76.13001949,,183.4
Maharashtra,WR,19.25023195,73.16017493,,360.8
DNH,WR,20.26657819,73.0166178,,18.3
Andhra Pradesh,SR,14.7504291,78.57002559,,169.9
Telangana,SR,18.1124,79.0193,,169.4
Karnataka,SR,12.57038129,76.91999711,,182.5
Kerala,SR,8.900372741,76.56999263,,71.6
Tamil Nadu,SR,12.92038576,79.15004187,,321.5
Pondy,SR,11.93499371,79.83000037,,8.2
Bihar,ER,25.78541445,87.4799727,,106.1
Jharkhand,ER,23.80039349,86.41998572,,24.1
Odisha,ER,19.82042971,85.90001746,,89.1
West Bengal,ER,22.58039044,88.32994665,,175.9
Arunachal Pradesh,NER,27.10039878,93.61660071,,2.5
Assam,NER,26.7499809,94.21666744,,32.5
Meghalaya,NER,25.57049217,91.8800142,,5.8
Mizoram,NER,23.71039899,92.72001461,,1.6
Nagaland,NER,25.6669979,94.11657019,,2.3
Tripura,NER,23.83540428,91.27999914,,4.3
Punjab,NR,31.51997398,75.98000281,,229.8
Haryana,NR,28.45000633,77.01999101,,201.8
Rajasthan,NR,26.44999921,74.63998124,,197.6
Delhi,NR,28.6699929,77.23000403,,121.9
UP,NR,27.59998069,78.05000565,,437.9
Uttarakhand,NR,30.32040895,78.05000565,,42.4
HP,NR,31.10002545,77.16659704,,28.7
J&K,NR,33.45,76.24,,38.5
Chandigarh,NR,30.71999697,76.78000565,,5.3
Chhattisgarh,WR,22.09042035,82.15998734,,86.8
Gujarat,WR,22.2587,71.1924,,260.2
Maharashtra,WR,19.25023195,73.16017493,,371.2
Goa,WR,15.491997,73.81800065,,11.8
DNH,WR,20.26657819,73.0166178,,18.1
Andhra Pradesh,SR,14.7504291,78.57002559,,166
Telangana,SR,18.1124,79.0193,,171.8
Karnataka,SR,12.57038129,76.91999711,,185
Kerala,SR,8.900372741,76.56999263,,72.6
Tamil Nadu,SR,12.92038576,79.15004187,,325.8
Bihar,ER,25.78541445,87.4799727,,105.5
Jharkhand,ER,23.80039349,86.41998572,,23.8
Odisha,ER,19.82042971,85.90001746,,98.1
West Bengal,ER,22.58039044,88.32994665,,180.6
Arunachal Pradesh,NER,27.10039878,93.61660071,,2.4
Assam,NER,26.7499809,94.21666744,,31.4
Manipur,NER,24.79997072,93.95001705,,2.6
Punjab,NR,31.51997398,75.98000281,,195
Haryana,NR,28.45000633,77.01999101,,192.3
Delhi,NR,28.6699929,77.23000403,,121.7
UP,NR,27.59998069,78.05000565,,428.3
HP,NR,31.10002545,77.16659704,,28.1
J&K,NR,33.45,76.24,,40.4
Chandigarh,NR,30.71999697,76.78000565,,5.1
Chhattisgarh,WR,22.09042035,82.15998734,,90
Gujarat,WR,22.2587,71.1924,,273.8
MP,WR,21.30039105,76.13001949,,189.3
Maharashtra,WR,19.25023195,73.16017493,,362.4
DNH,WR,20.26657819,73.0166178,,17.7
Andhra Pradesh,SR,14.7504291,78.57002559,,153.9
Telangana,SR,18.1124,79.0193,,152
Karnataka,SR,12.57038129,76.91999711,,184.7
Tamil Nadu,SR,12.92038576,79.15004187,,325.4
Bihar,ER,25.78541445,87.4799727,,106.7
Jharkhand,ER,23.80039349,86.41998572,,25
Odisha,ER,19.82042971,85.90001746,,96.5
West Bengal,ER,22.58039044,88.32994665,,178.9
Assam,NER,26.7499809,94.21666744,,33
Tripura,NER,23.83540428,91.27999914,,5.5
Punjab,NR,31.51997398,75.98000281,,207.1
Haryana,NR,28.45000633,77.01999101,,182.9
Rajasthan,NR,26.44999921,74.63998124,,189.7
Delhi,NR,28.6699929,77.23000403,,112.2
UP,NR,27.59998069,78.05000565,,407.9
Uttarakhand,NR,30.32040895,78.05000565,,39.8
HP,NR,31.10002545,77.16659704,,28.8
J&K,NR,33.45,76.24,,41.7
Chandigarh,NR,30.71999697,76.78000565,,5.2
Chhattisgarh,WR,22.09042035,82.15998734,,87.5
Gujarat,WR,22.2587,71.1924,,276.7
MP,WR,21.30039105,76.13001949,,187.9
Maharashtra,WR,19.25023195,73.16017493,,356.6
DNH,WR,20.26657819,73.0166178,,17.9
Andhra Pradesh,SR,14.7504291,78.57002559,,153.3
Telangana,SR,18.1124,79.0193,,144.5
Karnataka,SR,12.57038129,76.91999711,,179.9
Kerala,SR,8.900372741,76.56999263,,72.1
Tamil Nadu,SR,12.92038576,79.15004187,,311.5
Pondy,SR,11.93499371,79.83000037,,8
Bihar,ER,25.78541445,87.4799727,,109.1
Odisha,ER,19.82042971,85.90001746,,97.6
Assam,NER,26.7499809,94.21666744,,34.3
Manipur,NER,24.79997072,93.95001705,,2.7
Meghalaya,NER,25.57049217,91.8800142,,5.7
Tripura,NER,23.83540428,91.27999914,,5.4
Punjab,NR,31.51997398,75.98000281,,218.9
Haryana,NR,28.45000633,77.01999101,,178.2
Rajasthan,NR,26.44999921,74.63998124,,191.9
Delhi,NR,28.6699929,77.23000403,,108
UP,NR,27.59998069,78.05000565,,417.1
Uttarakhand,NR,30.32040895,78.05000565,,38.8
HP,NR,31.10002545,77.16659704,,26.5
J&K,NR,33.45,76.24,,42.5
Chhattisgarh,WR,22.09042035,82.15998734,,90.2
Gujarat,WR,22.2587,71.1924,,263.5
MP,WR,21.30039105,76.13001949,,188.2
Maharashtra,WR,19.25023195,73.16017493,,330.8
Goa,WR,15.491997,73.81800065,,8.2
DNH,WR,20.26657819,73.0166178,,16.3
Andhra Pradesh,SR,14.7504291,78.57002559,,152.6
Telangana,SR,18.1124,79.0193,,150.3
Karnataka,SR,12.57038129,76.91999711,,157.5
Kerala,SR,8.900372741,76.56999263,,65.5
Tamil Nadu,SR,12.92038576,79.15004187,,295.3
Bihar,ER,25.78541445,87.4799727,,111
Odisha,ER,19.82042971,85.90001746,,97.2
West Bengal,ER,22.58039044,88.32994665,,173
Sikkim,ER,27.3333303,88.6166475,,0.6
Arunachal Pradesh,NER,27.10039878,93.61660071,,2.3
Assam,NER,26.7499809,94.21666744,,33.3
Nagaland,NER,25.6669979,94.11657019,,2.4
Tripura,NER,23.83540428,91.27999914,,4.9
Punjab,NR,31.51997398,75.98000281,,136
Haryana,NR,28.45000633,77.01999101,,150.5
Rajasthan,NR,26.44999921,74.63998124,,227.2
Delhi,NR,28.6699929,77.23000403,,109.3
UP,NR,27.59998069,78.05000565,,395.8
Uttarakhand,NR,30.32040895,78.05000565,,41.5
HP,NR,31.10002545,77.16659704,,27.3
J&K,NR,33.45,76.24,,44.3
Chandigarh,NR,30.71999697,76.78000565,,4.8
Chhattisgarh,WR,22.09042035,82.15998734,,105.7
Gujarat,WR,22.2587,71.1924,,391.4
MP,WR,21.30039105,76.13001949,,219.7
Maharashtra,WR,19.25023195,73.16017493,,499.4
Goa,WR,15.491997,73.81800065,,13.5
Andhra Pradesh,SR,14.7504291,78.57002559,,194.9
Telangana,SR,18.1124,79.0193,,175
Karnataka,SR,12.57038129,76.91999711,,230.1
Kerala,SR,8.900372741,76.56999263,,82.3
Tamil Nadu,SR,12.92038576,79.15004187,,340.6
Pondy,SR,11.93499371,79.83000037,,8.9
Bihar,ER,25.78541445,87.4799727,,101.7
Jharkhand,ER,23.80039349,86.41998572,,27.5
Odisha,ER,19.82042971,85.90001746,,97.1
West Bengal,ER,22.58039044,88.32994665,,183.4
Sikkim,ER,27.3333303,88.6166475,,1.1
Assam,NER,26.7499809,94.21666744,,22.5
Manipur,NER,24.79997072,93.95001705,,1.8
Punjab,NR,31.51997398,75.98000281,,132.5
Haryana,NR,28.45000633,77.01999101,,154.7
Rajasthan,NR,26.44999921,74.63998124,,231.6
Delhi,NR,28.6699929,77.23000403,,111.9
UP,NR,27.59998069,78.05000565,,410.9
Uttarakhand,NR,30.32040895,78.05000565,,41.8
HP,NR,31.10002545,77.16659704,,27.6
J&K,NR,33.45,76.24,,43.9
Chhattisgarh,WR,22.09042035,82.15998734,,105.9
Gujarat,WR,22.2587,71.1924,,385.3
Maharashtra,WR,19.25023195,73.16017493,,508.9
DNH,WR,20.26657819,73.0166178,,18.8
Andhra Pradesh,SR,14.7504291,78.57002559,,193.7
Telangana,SR,18.1124,79.0193,,177.3
Karnataka,SR,12.57038129,76.91999711,,214.8
Kerala,SR,8.900372741,76.56999263,,79.5
Tamil Nadu,SR,12.92038576,79.15004187,,332.7
Pondy,SR,11.93499371,79.83000037,,9.1
Bihar,ER,25.78541445,87.4799727,,105
Jharkhand,ER,23.80039349,86.41998572,,25.9
Odisha,ER,19.82042971,85.90001746,,98
West Bengal,ER,22.58039044,88.32994665,,175.5
Sikkim,ER,27.3333303,88.6166475,,1.2
Assam,NER,26.7499809,94.21666744,,21.3
Tripura,NER,23.83540428,91.27999914,,4.5
Punjab,NR,31.51997398,75.98000281,,134.3
Haryana,NR,28.45000633,77.01999101,,155.2
Rajasthan,NR,26.44999921,74.63998124,,232.4
Delhi,NR,28.6699929,77.23000403,,114.2
UP,NR,27.59998069,78.05000565,,408.7
Uttarakhand,NR,30.32040895,78.05000565,,40.2
HP,NR,31.10002545,77.16659704,,25.7
J&K,NR,33.45,76.24,,43.7
Chhattisgarh,WR,22.09042035,82.15998734,,103.7
Gujarat,WR,22.2587,71.1924,,380.2
MP,WR,21.30039105,76.13001949,,218.4
Maharashtra,WR,19.25023195,73.16017493,,456
DNH,WR,20.26657819,73.0166178,,17.4
Andhra Pradesh,SR,14.7504291,78.57002559,,176.4
Telangana,SR,18.1124,79.0193,,160.9
Karnataka,SR,12.57038129,76.91999711,,180.6
Kerala,SR,8.900372741,76.56999263,,74.8
Tamil Nadu,SR,12.92038576,79.15004187,,298.4
Pondy,SR,11.93499371,79.83000037,,6.6
Bihar,ER,25.78541445,87.4799727,,102.1
Jharkhand,ER,23.80039349,86.41998572,,23.2
West Bengal,ER,22.58039044,88.32994665,,161.2
Assam,NER,26.7499809,94.21666744,,18.7
Manipur,NER,24.79997072,93.95001705,,2.4
Meghalaya,NER,25.57049217,91.8800142,,4.9
Punjab,NR,31.51997398,75.98000281,,135.9
Haryana,NR,28.45000633,77.01999101,,143.2
Rajasthan,NR,26.44999921,74.63998124,,229.6
Delhi,NR,28.6699929,77.23000403,,112.7
UP,NR,27.59998069,78.05000565,,373.4
HP,NR,31.10002545,77.16659704,,26.2
J&K,NR,33.45,76.24,,43.1
Chandigarh,NR,30.71999697,76.78000565,,4.7
Chhattisgarh,WR,22.09042035,82.15998734,,105.8
Gujarat,WR,22.2587,71.1924,,380.6
MP,WR,21.30039105,76.13001949,,219.8
Maharashtra,WR,19.25023195,73.16017493,,485.9
Andhra Pradesh,SR,14.7504291,78.57002559,,172.4
Telangana,SR,18.1124,79.0193,,165.2
Karnataka,SR,12.57038129,76.91999711,,209.6
Kerala,SR,8.900372741,76.56999263,,80.7
Tamil Nadu,SR,12.92038576,79.15004187,,330
Bihar,ER,25.78541445,87.4799727,,100.1
Odisha,ER,19.82042971,85.90001746,,87.7
West Bengal,ER,22.58039044,88.32994665,,169.5
Assam,NER,26.7499809,94.21666744,,22.3
Punjab,NR,31.51997398,75.98000281,,141.2
Haryana,NR,28.45000633,77.01999101,,138.9
Rajasthan,NR,26.44999921,74.63998124,,226.9
Delhi,NR,28.6699929,77.23000403,,105
UP,NR,27.59998069,78.05000565,,341.6
Uttarakhand,NR,30.32040895,78.05000565,,37.9
HP,NR,31.10002545,77.16659704,,27
J&K,NR,33.45,76.24,,45.3
Chhattisgarh,WR,22.09042035,82.15998734,,98.3
Gujarat,WR,22.2587,71.1924,,379.4
MP,WR,21.30039105,76.13001949,,212.8
Maharashtra,WR,19.25023195,73.16017493,,485.2
DNH,WR,20.26657819,73.0166178,,18.2
Andhra Pradesh,SR,14.7504291,78.57002559,,181
Telangana,SR,18.1124,79.0193,,168.4
Karnataka,SR,12.57038129,76.91999711,,223.4
Kerala,SR,8.900372741,76.56999263,,81.9
Tamil Nadu,SR,12.92038576,79.15004187,,347.2
Pondy,SR,11.93499371,79.83000037,,8.6
Bihar,ER,25.78541445,87.4799727,,82.8
Jharkhand,ER,23.80039349,86.41998572,,21.4
Odisha,ER,19.82042971,85.90001746,,51.1
West Bengal,ER,22.58039044,88.32994665,,135.6
Sikkim,ER,27.3333303,88.6166475,,1.3
Assam,NER,26.7499809,94.21666744,,23.6
Tripura,NER,23.83540428,91.27999914,,4.1
Punjab,NR,31.51997398,75.98000281,,144.5
Haryana,NR,28.45000633,77.01999101,,148.6
Rajasthan,NR,26.44999921,74.63998124,,222.4
Delhi,NR,28.6699929,77.23000403,,100.5
UP,NR,27.59998069,78.05000565,,393.3
J&K,NR,33.45,76.24,,46.2
Chandigarh,NR,30.71999697,76.78000565,,4.4
Chhattisgarh,WR,22.09042035,82.15998734,,94.8
Gujarat,WR,22.2587,71.1924,,377.9
MP,WR,21.30039105,76.13001949,,210
Maharashtra,WR,19.25023195,73.16017493,,485.1
Goa,WR,15.491997,73.81800065,,11.6
Andhra Pradesh,SR,14.7504291,78.57002559,,189.4
Telangana,SR,18.1124,79.0193,,168.8
Karnataka,SR,12.57038129,76.91999711,,224.5
Kerala,SR,8.900372741,76.56999263,,80.8
Tamil Nadu,SR,12.92038576,79.15004187,,346.6
Pondy,SR,11.93499371,79.83000037,,8.8
Bihar,ER,25.78541445,87.4799727,,80.4
Jharkhand,ER,23.80039349,86.41998572,,18.7
Odisha,ER,19.82042971,85.90001746,,55.8
West Bengal,ER,22.58039044,88.32994665,,103.6
Arunachal Pradesh,NER,27.10039878,93.61660071,,2
Meghalaya,NER,25.57049217,91.8800142,,4.7
Mizoram,NER,23.71039899,92.72001461,,1.5
Nagaland,NER,25.6669979,94.11657019,,2
Tripura,NER,23.83540428,91.27999914,,2.4
Punjab,NR,31.51997398,75.98000281,,139.6
Haryana,NR,28.45000633,77.01999101,,141.8
Rajasthan,NR,26.44999921,74.63998124,,223.8
Delhi,NR,28.6699929,77.23000403,,96.4
UP,NR,27.59998069,78.05000565,,365.3
Uttarakhand,NR,30.32040895,78.05000565,,37.8
HP,NR,31.10002545,77.16659704,,24.7
Chandigarh,NR,30.71999697,76.78000565,,4.1
Chhattisgarh,WR,22.09042035,82.15998734,,94.7
Gujarat,WR,22.2587,71.1924,,362.8
MP,WR,21.30039105,76.13001949,,208.6
Maharashtra,WR,19.25023195,73.16017493,,475.9
Goa,WR,15.491997,73.81800065,,10.7
Andhra Pradesh,SR,14.7504291,78.57002559,,189.8
Telangana,SR,18.1124,79.0193,,163
Karnataka,SR,12.57038129,76.91999711,,215.5
Kerala,SR,8.900372741,76.56999263,,75.3
Tamil Nadu,SR,12.92038576,79.15004187,,329.5
Bihar,ER,25.78541445,87.4799727,,87.9
Odisha,ER,19.82042971,85.90001746,,62
West Bengal,ER,22.58039044,88.32994665,,131.5
Arunachal Pradesh,NER,27.10039878,93.61660071,,1.8
Assam,NER,26.7499809,94.21666744,,18.3
Manipur,NER,24.79997072,93.95001705,,1.9
Meghalaya,NER,25.57049217,91.8800142,,5
Nagaland,NER,25.6669979,94.11657019,,1.9
Tripura,NER,23.83540428,91.27999914,,3.4
Punjab,NR,31.51997398,75.98000281,,60
Haryana,NR,28.45000633,77.01999101,,66.5
Rajasthan,NR,26.44999921,74.63998124,,131.8
Delhi,NR,28.6699929,77.23000403,,41.8
UP,NR,27.59998069,78.05000565,,220.4
Uttarakhand,NR,30.32040895,78.05000565,,16.8
HP,NR,31.10002545,77.16659704,,12.7
Chandigarh,NR,30.71999697,76.78000565,,2.2
Chhattisgarh,WR,22.09042035,82.15998734,,71.9
Gujarat,WR,22.2587,71.1924,,203.5
MP,WR,21.30039105,76.13001949,,150.4
Maharashtra,WR,19.25023195,73.16017493,,348.4
Goa,WR,15.491997,73.81800065,,6.9
DNH,WR,20.26657819,73.0166178,,1.6
Andhra Pradesh,SR,14.7504291,78.57002559,,160.4
Telangana,SR,18.1124,79.0193,,206.5
Karnataka,SR,12.57038129,76.91999711,,215.7
Kerala,SR,8.900372741,76.56999263,,67.8
Tamil Nadu,SR,12.92038576,79.15004187,,242.7
Pondy,SR,11.93499371,79.83000037,,4
Bihar,ER,25.78541445,87.4799727,,65.3
Jharkhand,ER,23.80039349,86.41998572,,21.9
Odisha,ER,19.82042971,85.90001746,,80.1
West Bengal,ER,22.58039044,88.32994665,,125.7
Assam,NER,26.7499809,94.21666744,,20
Meghalaya,NER,25.57049217,91.8800142,,3.4
Punjab,NR,31.51997398,75.98000281,,62.7
Haryana,NR,28.45000633,77.01999101,,68.1
Rajasthan,NR,26.44999921,74.63998124,,141.4
Delhi,NR,28.6699929,77.23000403,,43.1
UP,NR,27.59998069,78.05000565,,220.8
Uttarakhand,NR,30.32040895,78.05000565,,17.3
HP,NR,31.10002545,77.16659704,,12.5
J&K,NR,33.45,76.24,,41.9
Chhattisgarh,WR,22.09042035,82.15998734,,67.8
Gujarat,WR,22.2587,71.1924,,212
MP,WR,21.30039105,76.13001949,,155.6
Maharashtra,WR,19.25023195,73.16017493,,345.2
Goa,WR,15.491997,73.81800065,,6.7
DNH,WR,20.26657819,73.0166178,,1.7
Andhra Pradesh,SR,14.7504291,78.57002559,,162.7
Telangana,SR,18.1124,79.0193,,203.2
Karnataka,SR,12.57038129,76.91999711,,218.2
Kerala,SR,8.900372741,76.56999263,,69.3
Tamil Nadu,SR,12.92038576,79.15004187,,244.1
Pondy,SR,11.93499371,79.83000037,,4.2
Bihar,ER,25.78541445,87.4799727,,69.4
Jharkhand,ER,23.80039349,86.41998572,,22.8
Odisha,ER,19.82042971,85.90001746,,76.1
West Bengal,ER,22.58039044,88.32994665,,126.1
Assam,NER,26.7499809,94.21666744,,20.5
Tripura,NER,23.83540428,91.27999914,,3.9
Punjab,NR,31.51997398,75.98000281,02-02-2019,63.6
Haryana,NR,28.45000633,77.01999101,02-02-2019,66.7
Rajasthan,NR,26.44999921,74.63998124,02-02-2019,141.3
Delhi,NR,28.6699929,77.23000403,02-02-2019,42.9
UP,NR,27.59998069,78.05000565,02-02-2019,234.8
Uttarakhand,NR,30.32040895,78.05000565,02-02-2019,17.8
HP,NR,31.10002545,77.16659704,02-02-2019,13
J&K,NR,33.45,76.24,02-02-2019,40.2
Chandigarh,NR,30.71999697,76.78000565,02-02-2019,2.3
Chhattisgarh,WR,22.09042035,82.15998734,02-02-2019,72.6
Gujarat,WR,22.2587,71.1924,02-02-2019,217.1
MP,WR,21.30039105,76.13001949,02-02-2019,158.9
Maharashtra,WR,19.25023195,73.16017493,02-02-2019,344.3
Goa,WR,15.491997,73.81800065,02-02-2019,7.1
DNH,WR,20.26657819,73.0166178,02-02-2019,1.3
Andhra Pradesh,SR,14.7504291,78.57002559,02-02-2019,164.2
Telangana,SR,18.1124,79.0193,02-02-2019,204.8
Karnataka,SR,12.57038129,76.91999711,02-02-2019,221.6
Kerala,SR,8.900372741,76.56999263,02-02-2019,70.2
Tamil Nadu,SR,12.92038576,79.15004187,02-02-2019,245.2
Pondy,SR,11.93499371,79.83000037,02-02-2019,4.2
Bihar,ER,25.78541445,87.4799727,02-02-2019,71.2
Jharkhand,ER,23.80039349,86.41998572,02-02-2019,23.4
Odisha,ER,19.82042971,85.90001746,02-02-2019,77.3
West Bengal,ER,22.58039044,88.32994665,02-02-2019,128
Sikkim,ER,27.3333303,88.6166475,02-02-2019,1.3
Arunachal Pradesh,NER,27.10039878,93.61660071,02-02-2019,1.5
Assam,NER,26.7499809,94.21666744,02-02-2019,20.9
Manipur,NER,24.79997072,93.95001705,02-02-2019,2.4
Meghalaya,NER,25.57049217,91.8800142,02-02-2019,3.4
Mizoram,NER,23.71039899,92.72001461,02-02-2019,1.6
Nagaland,NER,25.6669979,94.11657019,02-02-2019,2
Tripura,NER,23.83540428,91.27999914,02-02-2019,3.9
Punjab,NR,31.51997398,75.98000281,02-03-2019,63.5
Haryana,NR,28.45000633,77.01999101,02-03-2019,66.8
Rajasthan,NR,26.44999921,74.63998124,02-03-2019,145.1
Delhi,NR,28.6699929,77.23000403,02-03-2019,44.9
UP,NR,27.59998069,78.05000565,02-03-2019,241.2
Uttarakhand,NR,30.32040895,78.05000565,02-03-2019,18.2
HP,NR,31.10002545,77.16659704,02-03-2019,12.6
J&K,NR,33.45,76.24,02-03-2019,43.5
Chandigarh,NR,30.71999697,76.78000565,02-03-2019,2.2
Chhattisgarh,WR,22.09042035,82.15998734,02-03-2019,73.4
Gujarat,WR,22.2587,71.1924,02-03-2019,221.5
MP,WR,21.30039105,76.13001949,02-03-2019,162.7
Maharashtra,WR,19.25023195,73.16017493,02-03-2019,353.3
Goa,WR,15.491997,73.81800065,02-03-2019,7.2
DNH,WR,20.26657819,73.0166178,02-03-2019,1.7
Andhra Pradesh,SR,14.7504291,78.57002559,02-03-2019,163.7
Telangana,SR,18.1124,79.0193,02-03-2019,200.5
Karnataka,SR,12.57038129,76.91999711,02-03-2019,220.7
Kerala,SR,8.900372741,76.56999263,02-03-2019,70.3
Tamil Nadu,SR,12.92038576,79.15004187,02-03-2019,243.9
Pondy,SR,11.93499371,79.83000037,02-03-2019,4.2
Bihar,ER,25.78541445,87.4799727,02-03-2019,77.4
Jharkhand,ER,23.80039349,86.41998572,02-03-2019,23
Odisha,ER,19.82042971,85.90001746,02-03-2019,73.2
West Bengal,ER,22.58039044,88.32994665,02-03-2019,127.6
Sikkim,ER,27.3333303,88.6166475,02-03-2019,1.1
Arunachal Pradesh,NER,27.10039878,93.61660071,02-03-2019,1.5
Assam,NER,26.7499809,94.21666744,02-03-2019,20.9
Manipur,NER,24.79997072,93.95001705,02-03-2019,2.4
Meghalaya,NER,25.57049217,91.8800142,02-03-2019,3.4
Mizoram,NER,23.71039899,92.72001461,02-03-2019,1.6
Nagaland,NER,25.6669979,94.11657019,02-03-2019,2
Tripura,NER,23.83540428,91.27999914,02-03-2019,3.8
Punjab,NR,31.51997398,75.98000281,02-04-2019,68
Haryana,NR,28.45000633,77.01999101,02-04-2019,71.3
Rajasthan,NR,26.44999921,74.63998124,02-04-2019,147.7
Delhi,NR,28.6699929,77.23000403,02-04-2019,43.8
UP,NR,27.59998069,78.05000565,02-04-2019,246.2
Uttarakhand,NR,30.32040895,78.05000565,02-04-2019,18.3
HP,NR,31.10002545,77.16659704,02-04-2019,12.4
J&K,NR,33.45,76.24,02-04-2019,43.4
Chandigarh,NR,30.71999697,76.78000565,02-04-2019,2.2
Chhattisgarh,WR,22.09042035,82.15998734,02-04-2019,75.7
Gujarat,WR,22.2587,71.1924,02-04-2019,224
MP,WR,21.30039105,76.13001949,02-04-2019,165.5
Maharashtra,WR,19.25023195,73.16017493,02-04-2019,369.8
Goa,WR,15.491997,73.81800065,02-04-2019,7.2
DNH,WR,20.26657819,73.0166178,02-04-2019,1.7
Andhra Pradesh,SR,14.7504291,78.57002559,02-04-2019,165.8
Telangana,SR,18.1124,79.0193,02-04-2019,202.4
Karnataka,SR,12.57038129,76.91999711,02-04-2019,226.7
Kerala,SR,8.900372741,76.56999263,02-04-2019,71.4
Tamil Nadu,SR,12.92038576,79.15004187,02-04-2019,246.5
Pondy,SR,11.93499371,79.83000037,02-04-2019,4.3
Bihar,ER,25.78541445,87.4799727,02-04-2019,78.3
Jharkhand,ER,23.80039349,86.41998572,02-04-2019,23.3
Odisha,ER,19.82042971,85.90001746,02-04-2019,72.8
West Bengal,ER,22.58039044,88.32994665,02-04-2019,131.6
Sikkim,ER,27.3333303,88.6166475,02-04-2019,1
Arunachal Pradesh,NER,27.10039878,93.61660071,02-04-2019,1.5
Assam,NER,26.7499809,94.21666744,02-04-2019,19.7
Manipur,NER,24.79997072,93.95001705,02-04-2019,2.4
Meghalaya,NER,25.57049217,91.8800142,02-04-2019,3.4
Mizoram,NER,23.71039899,92.72001461,02-04-2019,1.5
Nagaland,NER,25.6669979,94.11657019,02-04-2019,2
Tripura,NER,23.83540428,91.27999914,02-04-2019,3.6
Punjab,NR,31.51997398,75.98000281,02-05-2019,72.1
Haryana,NR,28.45000633,77.01999101,02-05-2019,70.3
Rajasthan,NR,26.44999921,74.63998124,02-05-2019,149
Delhi,NR,28.6699929,77.23000403,02-05-2019,43.5
UP,NR,27.59998069,78.05000565,02-05-2019,241.2
Uttarakhand,NR,30.32040895,78.05000565,02-05-2019,18.9
HP,NR,31.10002545,77.16659704,02-05-2019,13.3
